id_cycle,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,ambient_temperature,time
334,(826.2790273030599-26.165360033512115j),(324.8772409756978-1.1869769195715587j),(2.4813838577565566-0.2781164887521012j),(0.16602986449826304-0.12823782287723207j),(0.09653026646404972-0.0011812827751201138j),0.07148316063857231,0.09546831610525248,24.0,2008.0
336,(824.5078659057617-25.75438153743744j),(326.6156652768453-1.7630103131135304j),(2.4649436992874376-0.2786119769522018j),(0.16539767214056172-0.12688986646688338j),(0.09273238813226448-0.001913844439803083j),0.07153178049404317,0.09395541657590765,24.0,2008.0
338,(826.6803843180338-25.862808485825855j),(324.32786989212036-1.668719510237376j),(2.4925770961638594-0.27707376550047425j),(0.16540404996883495-0.1285483688014837j),(0.09938333921259618-0.0025424019437560634j),0.07177878179971342,0.09678915937102545,24.0,2008.0
340,(824.6632893880209-26.123019735018413j),(326.52336231867474-1.506986180941264j),(2.472942963239536-0.2771277124739633j),(0.16390855355260373-0.12786763092936462j),(0.09377083009772365-0.002617426779624454j),0.07210470131692288,0.09426903728901763,24.0,2008.0
342,(827.2123082478842-26.39713207880656j),(323.83333015441895-1.5392200549443562j),(2.496157987391489-0.2745928876190358j),(0.16593067849937726-0.1298644026786357j),(0.09852059532010386-0.0021582948959408864j),0.07217659052012376,0.09731548106056298,24.0,2008.0
344,(825.0850168863932-26.258880237738293j),(326.0535623232524-1.331493616104126j),(2.4713430392245823-0.28198336626975534j),(0.16418915867246794-0.12869944876991612j),(0.09582000235055388-0.001823568156158829j),0.07254046891986726,0.09511625677952429,24.0,2008.0
346,(827.4955164591471-25.88208345572154j),(323.4901768366496-1.4413437644640605j),(2.4958289890245497-0.27905004776409875j),(0.16601379565804708-0.12834112570616554j),(0.09953715606921942-0.002548027997843714j),0.07275773932145782,0.09742370041141407,24.0,2008.0
348,(824.8581619262695-26.18985398610433j),(326.36816930770874-1.5577693184216816j),(2.4711683419644257-0.2777330337607209j),(0.16503451700010696-0.12759553336416754j),(0.09546402285565399-0.0022495112413797517j),0.07242420049463154,0.09419821095899443,24.0,2008.0
350,(826.335043589274-25.886798977851868j),(324.7408622105916-1.4737480481465657j),(2.482040589408288-0.2776129267259582j),(0.16601619489154268-0.1281905022369282j),(0.0982481287441832-0.0020067403157631248j),0.07161196696477634,0.09618267512171286,24.0,2008.0
352,(824.6539649963379-26.14651318391164j),(326.2356901168823-1.4755413035551708j),(2.4714682782585755-0.28263521716816425j),(0.1644974342269488-0.12677901105797926j),(0.0950253611979035-0.0022137091076809036j),0.07177274897642728,0.09431269324325077,24.0,2008.0
354,(827.9429486592611-25.66924685239792j),(323.0438102086385-1.9059929847717285j),(2.5051045474394917-0.27573412224660815j),(0.1644851617872056-0.12965181028628364j),(0.09834117157973117-0.0014760389172420987j),0.07236285655797875,0.09800608224040097,24.0,2008.0
356,(824.9244791666666-26.076203842957813j),(326.3993487358093-1.588340053955714j),(2.4676150135415758-0.27986751911132146j),(0.16550036870788148-0.1276476781819226j),(0.09488430735793622-0.0017702116009482639j),0.07197325031942853,0.09403994753481937,24.0,2008.0
358,(827.0891380310059-26.185047407944996j),(323.87648185094196-1.7821170290311177j),(2.4939862788484546-0.27996758068763067j),(0.16415636439633408-0.12889187964951596j),(0.09971272865544756-0.002521687888055202j),0.07217187946582546,0.09754420653220937,24.0,2008.0
360,(825.4530970255533-26.51258287827174j),(325.79815276463825-1.3065689206123352j),(2.4769139864782894-0.27841485478820094j),(0.16583796831390177-0.12767889785741002j),(0.09418871887433485-0.00264217331351595j),0.07218496036569667,0.09436432368311946,24.0,2008.0
362,(828.2032368977865-25.89008154471715j),(322.67893171310425-1.8636498649915059j),(2.508222083526044-0.2733896698024362j),(0.16623703476874077-0.12807625054782612j),(0.10086017601568846-0.002746685184885403j),0.07327514105662862,0.09816756377374604,24.0,2008.0
364,(825.0250854492188-26.506151994069416j),(326.076193968455-1.3210670053958893j),(2.4740055761074915-0.2852082634829039j),(0.16447413776401254-0.1280889915424003j),(0.0953215455011082-0.0022866031276290166j),0.07255344400984245,0.09400039614590887,24.0,2008.0
367,(824.9346961975098-26.000725130240124j),(326.1055067380269-1.250136951605479j),(2.475499575368383-0.285067527606976j),(0.16473731055792484-0.1274807685355373j),(0.09540361405133597-0.0018759645600605673j),0.07279898453381024,0.0935192293551594,24.0,2008.0
369,(827.8013598124186-26.348958055178326j),(323.34617646535236-1.1038627127806346j),(2.5014116406463525-0.2797409144389558j),(0.16530446306248786-0.1287484309604692j),(0.09764959032748198-0.0029187860935742864j),0.0737422116355231,0.09682011701371697,24.0,2008.0
371,(824.8442293802897-25.954049428304035j),(326.38425906499225-1.5657172898451488j),(2.4739698538545-0.28199893539112814j),(0.1635937952932392-0.12687025532617285j),(0.09309884144475156-0.0016225858133044333j),0.07230626414964644,0.09373318368991342,24.0,2008.0
373,(828.0514856974283-26.289522409439087j),(322.9016326268514-1.4546544551849365j),(2.5073631810088575-0.2794633361077035j),(0.16517787819402913-0.12876702259903347j),(0.10001366964151763-0.0016629508263627023j),0.07351181896001253,0.09784840606777727,24.0,2008.0
375,(825.3357340494791-26.496432503064472j),(325.9648871421814-0.9872466623783112j),(2.477438924666378-0.2809157148997304j),(0.16474655132986168-0.12880874812186166j),(0.0972405233594872-0.002271232361644857j),0.0731481609531371,0.09450117088751923,24.0,2008.0
377,(828.3033650716146-25.65129182736079j),(322.4968719482422-1.9562430083751678j),(2.5115215169669933-0.27714273441712295j),(0.1646937189655291-0.12984072920779763j),(0.10091990279748524-0.003205390752858013j),0.07363095072187217,0.09872074778143795,24.0,2008.0
379,(824.9795341491699-26.29128744204839j),(326.2800946235657-1.246466835339864j),(2.4703453475843062-0.2784475447459325j),(0.16589288853215944-0.1276998714030108j),(0.09479698920289222-0.0021561793320783226j),0.07258698856788243,0.09427672043813269,24.0,2008.0
381,(828.942709604899-25.656033019224804j),(321.9514978726705-1.971726765235265j),(2.5170077166304203-0.27465615997487824j),(0.16561368496955006-0.12912411031407534j),(0.10213689177089937-0.0013856405318619291j),0.07483720295528123,0.09855595497783809,24.0,2008.0
383,(825.0525410970052-25.99035358428955j),(325.9834252993266-1.5479264458020527j),(2.4765656489069534-0.2806070515225548j),(0.16466757275573835-0.1279715155894122j),(0.09467511392938487-0.001579145966021102j),0.07231062653103708,0.09437378694839117,24.0,2008.0
385,(828.5690905253092-25.813336034615833j),(322.5974373817444-1.6018350720405579j),(2.509671118413577-0.2770704308057229j),(0.16476348782684655-0.12928401225565905j),(0.09974259664889451-0.002377419413922087j),0.07422880685868813,0.09794583413307752,24.0,2008.0
387,(824.6887537638346-26.160504976908367j),(326.30100440979004-1.5537968575954437j),(2.4750436617156883-0.28231870777052465j),(0.163696355978878-0.1284295244235261j),(0.09437734952223596-0.0016613459723171043j),0.07185660712942502,0.09376323440193435,24.0,2008.0
389,(828.4043807983398-26.035318970680237j),(322.47177426020306-1.2798811594645183j),(2.5107971717286435-0.27767808651011566j),(0.16372055685335257-0.12939147306654467j),(0.09863017594882618-0.0018329791495527304j),0.07359262883289279,0.09794263420249376,24.0,2008.0
391,(826.0129470825195-26.22568807999293j),(325.12160269419354-1.2237985134124756j),(2.485403533001234-0.2843828118530391j),(0.1649404548575895-0.128254896220639j),(0.09537755620262049-0.0016322261021184782j),0.07355530338796804,0.09481493549893712,24.0,2008.0
393,(828.796080271403-26.25302008787791j),(322.2230264345805-1.0147527356942494j),(2.5159034998764818-0.2773318397013944j),(0.16398456206220788-0.12928160037967984j),(0.09901560007440845-0.001632476722603647j),0.07428961541366103,0.09782803971993742,24.0,2008.0
395,(826.3126640319824-26.119319061438244j),(324.56203206380206-1.3126661082108815j),(2.4904222061512082-0.28505434269765345j),(0.16458345692642393-0.12800659034142153j),(0.09601413224114169-0.0020566097849908675j),0.07377742233884306,0.09550761968799028,24.0,2008.0
397,(829.8423563639323-25.828826069831848j),(321.11160469055176-1.9086046020189922j),(2.5245969561810804-0.2724755318668576j),(0.16300438587623517-0.1296630810334804j),(0.10200294227112872-0.0024404798537394114j),0.07436247289279864,0.100297485432866,24.0,2008.0
399,(825.82976659139-26.516661902268726j),(325.2571900685628-1.5920802454153697j),(2.4820283076822425-0.28168808135590845j),(0.1647777538291117-0.1287268934484984j),(0.09581802657037049-0.0014378972807061253j),0.07280893667527459,0.09466825353513973,24.0,2008.0
401,(829.6117757161459-26.08585149049759j),(321.1148651440938-1.469006359577179j),(2.5267334150853977-0.27677334162475753j),(0.1626261177579291-0.12980798026833082j),(0.10062599214273425-0.0020360527921177833j),0.07308819155500623,0.10028552688952369,24.0,2008.0
403,(825.9060872395834-26.32425759236018j),(325.081649462382-1.2382600804169972j),(2.484861009180832-0.2842670195372244j),(0.16471378830220668-0.12887227011183366j),(0.0964946686804481-0.0017917589884815198j),0.07423988397360735,0.09455851844360653,24.0,2008.0
405,(829.5847600301107-25.800241847832996j),(321.3769612312317-1.6318342884381611j),(2.52153967431739-0.2733860397549035j),(0.1643199060216818-0.12947591323112917j),(0.10248810740844982-0.0026474626087812426j),0.07390565956199621,0.10034826354300656,24.0,2008.0
407,(825.9236386617025-26.206203242142994j),(325.18584235509235-1.5111402968565624j),(2.4842467185490222-0.2817433722749369j),(0.16552505124937178-0.12788871154395487j),(0.09667300375747152-0.0024348806429079248j),0.07351251053388887,0.09455928328741696,24.0,2008.0
409,(829.2461331685384-25.85488001505534j),(321.9315063158671-1.7172807554403942j),(2.5157854871347896-0.27259403405464494j),(0.1662211943851285-0.12892209877293856j),(0.09974957648904949-0.0026588127727443533j),0.07406486350284623,0.09903658397481056,24.0,2008.0
411,(825.4427973429362-26.157540063063305j),(325.6191883087158-1.5712743004163106j),(2.4816843764006227-0.2827996114665184j),(0.16314170874845665-0.12952905427041264j),(0.09750677685678126-0.0025621272867106045j),0.07290767778143425,0.09500166880506605,24.0,2008.0
413,(829.9935264587402-26.05236929655075j),(321.22027921676636-1.6472134292125702j),(2.527366812890458-0.27115621132661866j),(0.1636654995309132-0.13035538542774364j),(0.10107133585225984-0.0022474682107340364j),0.07434066648007011,0.10067908230747398,24.0,2008.0
415,(825.7970937093099-26.186618109544117j),(325.1388282775879-1.4078489740689595j),(2.4884813547724582-0.28118056824360377j),(0.163310602283087-0.129807953160851j),(0.09521370165160238-0.001511912688604183j),0.07276351441984508,0.09527218626640492,24.0,2008.0
417,(829.838274637858-25.84835074345271j),(321.1416136423747-1.5569667716821034j),(2.52608149709057-0.27277066817232093j),(0.16405192247216066-0.12907378937078764j),(0.1024369482938758-0.0027050107499959185j),0.0749835856113319,0.10038096035049589,24.0,2008.0
419,(825.9083709716797-25.982588052749634j),(325.3842329978943-1.5555553336938222j),(2.484213288011817-0.27867429014881573j),(0.1648444489552717-0.1286148388411201j),(0.09511563747697399-0.002113933837872404j),0.07280904458053215,0.09417469896249388,24.0,2008.0
421,(829.646058400472-26.06820680697759j),(321.3448365529378-1.306016167004903j),(2.523644252323335-0.2761803366153035j),(0.16422491476999143-0.1288032009783216j),(0.10055457087418072-0.002519441243194035j),0.07363422580248341,0.10034341350119641,24.0,2008.0
423,(825.4661521911621-26.140178620815277j),(325.53215408325195-1.3280318677425385j),(2.481009291803319-0.2829825655282044j),(0.16429653179344586-0.12855886729687652j),(0.09612106112216073-0.0014181940161519123j),0.07366216781831048,0.09401252729903897,24.0,2008.0
425,(829.6528739929199-26.150459329287212j),(321.2131428718567-1.5152851045131683j),(2.5256173751124167-0.27730759291406776j),(0.16323775271991733-0.12916701424083313j),(0.1010209808867051-0.0032152991206382j),0.07495654638579109,0.0986748779007716,24.0,2008.0
427,(825.6449966430664-26.33772248029709j),(325.32345390319824-1.0901150504748027j),(2.483161494427316-0.2848520925396391j),(0.16380889469930948-0.12875981183872004j),(0.0942561701072245-0.0016597152756227306j),0.07300473215689747,0.09488419183565079,24.0,2008.0
429,(830.207940419515-25.79036158323288j),(320.9779489835103-1.5404864052931468j),(2.5257971194004623-0.27577289625125584j),(0.16397353047047747-0.12948026522628797j),(0.10167091698618795-0.0023041641833138043j),0.075132937700244,0.09988518450397564,24.0,2008.0
433,(826.3169733683268-25.952421764532726j),(324.7837815284729-1.717960238456726j),(2.4899665783983727-0.2812192148550314j),(0.16574856628393153-0.12860634159675055j),(0.09609693303674927-0.0026362216490182326j),0.07456415358800406,0.09465513038241297,24.0,2008.0
435,(830.5623321533203-25.874179124832153j),(320.3041739463806-1.5160678923130035j),(2.537317388668631-0.27889405444097354j),(0.16228661149417353-0.12914629561236257j),(0.1019473546688154-0.002553011489844403j),0.07592804413673004,0.10032970664387303,24.0,2008.0
437,(826.0136706034342-26.146127939224243j),(325.00591055552167-1.2815913756688435j),(2.4835485573046037-0.28233851333950094j),(0.1661922248187469-0.12776375744444896j),(0.09587507111861822-0.002207625542503136j),0.07343307367232554,0.0949646124876327,24.0,2008.0
439,(830.5165735880533-25.600882470607758j),(320.38880745569867-1.8085779249668121j),(2.5367495390290045-0.27691873051318844j),(0.16308646839935248-0.12863850884730077j),(0.10151795768101969-0.0027068255778675775j),0.07550871785129283,0.10116073256897913,24.0,2008.0
441,(826.4366734822592-26.03159423669179j),(324.5505425135295-1.5609929760297139j),(2.494041137559236-0.2804891083047538j),(0.1640994719201803-0.12763063753265155j),(0.09684950212680794-0.0022256621424555493j),0.07401683695868191,0.09598514883171738,24.0,2008.0
443,(830.0624593098959-25.660041471322376j),(320.63917605082196-1.8001446028550465j),(2.529202411455119-0.2759493729248588j),(0.16442944751240277-0.12812948883036493j),(0.10069578120448407-0.0023174694347916818j),0.07460959963253604,0.10145892418195081,24.0,2008.0
445,(826.7671763102213-26.276971141497295j),(323.9330728848775-1.2401902576287587j),(2.5001788879823423-0.2852910261070096j),(0.1642420952345383-0.1288303498711015j),(0.09596572344430854-0.0023821173218076474j),0.07392462060613289,0.09596990760137802,24.0,2008.0
447,(830.3908843994141-26.183583736419678j),(320.5341631571452-1.4332185685634613j),(2.5321814771142006-0.27620382000808635j),(0.16263377650243127-0.13012515260998836j),(0.10080444371122983-0.0027360468659342343j),0.07487960335651152,0.10060335245891304,24.0,2008.0
449,(826.4788475036621-26.246171812216442j),(324.5826807022095-1.492951770623525j),(2.4901616984760184-0.28329905953812073j),(0.16339796096020562-0.12863123736804868j),(0.09647584588385477-0.0016652865000093657j),0.07350439612412557,0.09612015257573586,24.0,2008.0
451,(830.7487055460612-25.83198845386505j),(320.05807129542035-1.9381155769030254j),(2.534074065894977-0.2716690591614371j),(0.1641620075772398-0.1294816426494218j),(0.10382855791644562-0.0024398344170043942j),0.07528060880004324,0.10254518763662164,24.0,2008.0
453,(825.292059580485-26.552094280719757j),(325.75077803929645-1.2329691151777904j),(2.4821274534279003-0.2837168025101318j),(0.16183979935476528-0.13012602817285635j),(0.0951661254084057-0.0013213503632577067j),0.07264208276353092,0.09534113281992042,24.0,2008.0
455,(830.6227900187174-25.977155307928722j),(320.2757552464803-1.6638394991556804j),(2.5350608312937744-0.2773672097745836j),(0.1632706476683753-0.1292143244858778j),(0.10505770363159272-0.0026402789423476294j),0.07499556374166019,0.10138737916427214,24.0,2008.0
457,(825.8142852783203-26.067790468533833j),(325.0837763150533-1.5622338652610779j),(2.4869202092039377-0.27722853976472j),(0.163536952319355-0.12900435911574698j),(0.09657581899447425-0.0017369312178944576j),0.07311999977664198,0.09592311750334574,24.0,2008.0
459,(831.3777923583984-25.699032028516132j),(319.808310508728-1.7337113122145336j),(2.544349845191139-0.2721117849640434j),(0.1622477671371841-0.12951505413020015j),(0.10452196438691101-0.0026925415989696743j),0.07635857115497807,0.10143177337758962,24.0,2008.0
461,(827.1986796061198-25.99663943052292j),(323.8626341819763-1.4373255173365276j),(2.5018519277387625-0.2818358811770956j),(0.16400003249530024-0.12897385444157114j),(0.09765036801867255-0.0016153757581364465j),0.07352773427813793,0.09722971147738375,24.0,2008.0
463,(830.9686279296875-25.94856385389964j),(320.13749090830487-1.5719697574774425j),(2.5346494698945636-0.2710972064921293j),(0.16343374957293144-0.12951567660997068j),(0.10290226068806839-0.0023743841948906793j),0.07477686532784665,0.10280887562042597,24.0,2008.0
465,(826.643196105957-26.012076993783314j),(324.4793945948283-1.4887322982152302j),(2.4932850508020663-0.2780591713853846j),(0.16483531227065537-0.1286306606066733j),(0.09876060926315768-0.0029797602690541437j),0.07365221366344325,0.09623949046601309,24.0,2008.0
467,(831.7665125528971-25.704692641894024j),(319.42026948928833-1.6113321979840596j),(2.542874132784248-0.2779323234149811j),(0.15956129980809888-0.12910876467917526j),(0.10417193007651866-0.0022303702797628333j),0.07601129120974016,0.10207495349364025,24.0,2008.0
469,(827.0815315246582-25.801776309808094j),(323.8453769683838-1.256560742855072j),(2.494899252802856-0.2822010917121832j),(0.16486906930018114-0.12856897434949616j),(0.09639653122829445-0.0017829192690017928j),0.0738708282490051,0.09642311008921206,24.0,2008.0
471,(831.6668497721354-25.84669057528178j),(319.40750392278034-1.817132870356242j),(2.546386252707404-0.27137122991499607j),(0.16340565617830846-0.12926159743937332j),(0.1050866639127362-0.0027106118999123633j),0.07632337493459862,0.1024320211016061,24.0,2008.0
473,(827.2915128072103-26.15756110350291j),(323.80569918950397-1.243703931570053j),(2.4964297288970196-0.28018572125581565j),(0.16530157728017186-0.12958968346475447j),(0.09813999062683394-0.002074074640429691j),0.07357181902429763,0.0975905935155194,24.0,2008.0
475,(831.0460904439291-25.844275931517284j),(319.98305384318036-1.5038639505704243j),(2.5364275646744097-0.27230828327798035j),(0.16352392476453947-0.12878217927221094j),(0.10394981102704522-0.002037092443415835j),0.0749954456773232,0.10259630569279,24.0,2008.0
477,(828.2461102803549-25.956700046857197j),(322.7361087799072-1.6584770381450653j),(2.5121785259620433-0.28129954795129414j),(0.16434352482965225-0.12852434821042272j),(0.09937795040969648-0.001408323448813124j),0.07457692199537422,0.098332863281485,24.0,2008.0
479,(832.1138928731283-25.746988515059154j),(319.0623588562012-1.5659074584643047j),(2.5518244010006614-0.27310327191253975j),(0.16138398871598938-0.12953929795231553j),(0.10424985430060536-0.0029884751793875807j),0.07655910700249269,0.1030180047578761,24.0,2008.0
485,(826.6398722330729-25.64429247379303j),(324.1209813753764-1.6466069618860881j),(2.4939939035071887-0.2786238982657136j),(0.16571573563716946-0.1280963896679121j),(0.09741461494841314-0.0017833193657770799j),0.07348534244575625,0.09721507881558596,24.0,2008.0
487,(831.5124651590983-25.773759603500366j),(319.17670917510986-1.6550813416639965j),(2.544955352050676-0.27337379146358787j),(0.16225435283073064-0.12978402453529458j),(0.10299305348433822-0.0028901015099980277j),0.07627816468715698,0.1020928525039471,24.0,2008.0
489,(825.0352007548014-26.077111105124157j),(325.9238289197286-1.2816252410411835j),(2.47160577280559-0.279425400289432j),(0.1657357599481203-0.12938368942097905j),(0.09664776124651688-0.0011184279231855447j),0.07200798231511968,0.09467221621756744,24.0,2008.0
491,(830.8687413533529-26.097695012887318j),(320.0932653745015-1.4366887013117473j),(2.5371647426236583-0.2768537874049917j),(0.16232198101255835-0.12881450759498903j),(0.10316937469521441-0.0031243396215274734j),0.07628105077777647,0.10123049924820199,24.0,2008.0
493,(826.1935488382975-26.01704329252243j),(324.6466158231099-1.338817963997523j),(2.4902100218736973-0.2792671234081596j),(0.16324444241207017-0.1298467685341612j),(0.09725181327046319-0.0021682805346672366j),0.07340853801638215,0.09646817904064085,24.0,2008.0
495,(830.7761116027832-25.93827696641286j),(319.8656530380249-1.5288579265276592j),(2.5387655002126612-0.2748632548286069j),(0.1624468821505056-0.1296578250793203j),(0.10451921495731951-0.0021092045351007154j),0.07559149558239868,0.10170048160813132,24.0,2008.0
497,(826.1684684753418-25.93376225233078j),(324.4239395459493-1.6680699785550435j),(2.4906565552444304-0.2773450829057829j),(0.1639307992489835-0.1289274039763523j),(0.09618857620520453-0.0019856244625139877j),0.07368975629679228,0.09703678483745566,24.0,2008.0
499,(831.2420883178711-26.056219557921093j),(319.7557816505432-1.5926258365313213j),(2.5419644712928195-0.27318168981493635j),(0.16205089234201978-0.1289554269724941j),(0.1051938288277257-0.003094431246387653j),0.07436926956755013,0.10195116957544287,24.0,2008.0
501,(826.0416132609049-25.766002496083576j),(325.15555651982623-1.7544869780540466j),(2.4850281999712656-0.2761639761739998j),(0.16435418699145407-0.1297434460715025j),(0.09580369728576264-0.0019290591710236567j),0.07251824118465043,0.09465591179063428,24.0,2008.0
503,(831.2643788655599-25.689281284809113j),(319.4325598080953-1.5696825782457988j),(2.5441186739572523-0.2747289018594297j),(0.16027239631175647-0.12967969301730392j),(0.1053504546318648-0.001809142003480429j),0.07554946383264172,0.1033905552179119,24.0,2008.0
505,(827.041909535726-26.02429320414861j),(323.5177804629008-1.415353129307429j),(2.501974774740685-0.2820423943585313j),(0.16362069537659416-0.12857148403239657j),(0.0983152238175357-0.002341621427872761j),0.07383014762823663,0.09770882689347758,24.0,2008.0
507,(830.973201751709-25.88993755976359j),(319.9757941563924-1.5802747408548992j),(2.5393148257222644-0.2686732562397445j),(0.16280030536979342-0.12999757422499916j),(0.10311938056534359-0.0019808194387488692j),0.07543780913259987,0.10190222500615646,24.0,2008.0
509,(826.9016927083334-25.97926527261734j),(324.11344989140827-1.1504196127255757j),(2.495056099606617-0.2756368645539495j),(0.16554659200869784-0.12993704198757985j),(0.09774852272968798-0.001710365447308886j),0.07329562021253073,0.09701097507123445,24.0,2008.0
511,(831.7197952270508-25.713665624459583j),(319.1648834546407-1.5582473576068878j),(2.5476962607423217-0.27455310005511824j),(0.16214934775669118-0.12895922897756618j),(0.10440275644314366-0.003167150437535417j),0.0752830478385875,0.10212799871439256,24.0,2008.0
513,(827.6915918986002-26.313171048959095j),(323.5215220451355-1.2659338414669037j),(2.50280059801076-0.27953982677961997j),(0.1648279595743787-0.12977624707546515j),(0.09898153342606325-0.0024354703996897413j),0.07358700423436104,0.09847006869187051,24.0,2008.0
515,(830.725710550944-25.575042764345806j),(319.9423249562581-2.05808295806249j),(2.5393508517318315-0.27006069051930404j),(0.16174073148653256-0.12886766113463494j),(0.10210676631670769-0.0024326435975787174j),0.07504265846305132,0.10234809729911541,24.0,2008.0
517,(826.153507232666-25.85629407564799j),(324.7529117266337-1.3911296129226685j),(2.489973032684024-0.27835783738370407j),(0.16357828892071077-0.1291399700940094j),(0.0967927626432315-0.0019483705379209192j),0.07299830246064513,0.09674804588399895,24.0,2008.0
519,(830.4208005269369-25.54177717367808j),(320.3929074605306-1.5412603716055553j),(2.5310649465531125-0.2743554371936309j),(0.1640164018134412-0.12823530820501178j),(0.10433684410074619-0.002946706844923675j),0.07493083270026814,0.10316530446995302,24.0,2008.0
521,(826.773131052653-26.134908894697826j),(324.12337223688763-1.546011060476303j),(2.495042218056112-0.27824426378328476j),(0.1646784762151172-0.13007377709510168j),(0.09814213608878013-0.0018996595459348134j),0.07317671448765889,0.09789006335131163,24.0,2008.0
523,(831.1206499735514-25.564384440581005j),(319.88679726918537-1.772564709186554j),(2.538248734091425-0.2668442513593609j),(0.16232332606365174-0.13016296961881704j),(0.10375888527168813-0.0026020589680724486j),0.07555918138378297,0.10171557782292613,24.0,2008.0
525,(826.8330841064453-25.824684659639995j),(323.90209738413495-1.772564520438512j),(2.4961172954878017-0.2696911935996658j),(0.1649523798935118-0.12958065108133082j),(0.09966543827162033-0.0022178005033162236j),0.07330671757566318,0.09867203700323107,24.0,2008.0
527,(831.4375038146973-25.323828915754955j),(319.35170857111615-2.0691110591093698j),(2.5416865079117774-0.27041330829458615j),(0.16430075901939578-0.1288291836888323j),(0.105295769919171-0.0029126572778572775j),0.07529135855581007,0.10399050592213126,24.0,2008.0
529,(827.861395517985-25.90775003035863j),(323.0041691462199-1.6191909114519756j),(2.505640820831968-0.2714464253202314j),(0.16401271994344507-0.13019688453695788j),(0.0992723226717966-0.0024484366009162773j),0.07381497446326195,0.09966717133921947,24.0,2008.0
531,(832.3314399719238-25.51874452829361j),(318.60848569869995-1.976249227921168j),(2.552645795626231-0.26703789263090005j),(0.16120256713309927-0.12793278387171347j),(0.10444576031616604-0.0027737589150007105j),0.07695888745317593,0.10278141799912464,24.0,2008.0
533,(827.7085927327474-25.98086150487264j),(323.0593140920003-1.44140163064003j),(2.507302270348283-0.2781020834965879j),(0.16523812272963512-0.12846099377283063j),(0.09985848835256024-0.002382588186254415j),0.0749168340838373,0.09740913121594287,24.0,2008.0
535,(831.6596399943033-25.68155789375305j),(319.07151285807294-1.8377889096736908j),(2.549062552244434-0.2694878142279824j),(0.16182911722384574-0.12976513856137312j),(0.1062984271700141-0.002330791861480322j),0.07582454225155175,0.10410637069985224,24.0,2008.0
537,(827.1241874694824-25.86357694864273j),(323.6294625600179-1.5972946186860402j),(2.5009972947638017-0.27618963021444126j),(0.16473459361518436-0.12889429734135674j),(0.09831678160250377-0.0020648373336852118j),0.07319733067893863,0.0986378767270153,24.0,2008.0
539,(832.8653869628906-25.33350098133087j),(317.7695107460022-2.4841949542363486j),(2.564206075446783-0.2652482969281957j),(0.15983797435737032-0.12826936623359006j),(0.1058459267389804-0.001969593661975132j),0.07591191584477391,0.10494385154400138,24.0,2008.0
541,(827.7839342753092-26.150270859400432j),(322.96014706293744-1.5171647270520527j),(2.5071854537859726-0.2777698915548652j),(0.1642922746889565-0.12804037496241605j),(0.10065050487544243-0.0021972235929841074j),0.07412387969571942,0.09846760988701693,24.0,2008.0
543,(832.5054346720377-25.304933389027912j),(317.9121437072754-2.148659030596415j),(2.559518029187641-0.26883915317773494j),(0.15909222782534002-0.12764171470599428j),(0.1060495255578471-0.002583770983680636j),0.07629297155319334,0.10647126315333194,24.0,2008.0
545,(827.7499402364095-26.19913121064504j),(322.92703135808307-1.3042807380358379j),(2.507469123693302-0.2816360970471556j),(0.16457109618139723-0.12799617204586083j),(0.09761812874757375-0.001306181480389449j),0.07444944766297028,0.09763490351376954,24.0,2008.0
548,(826.9668401082357-25.908606092135113j),(323.8348210652669-1.4113199909528096j),(2.4981314059051134-0.2806130223293017j),(0.16477452700131584-0.12831025673034682j),(0.09739030447966025-0.002197038546544298j),0.07429801976099379,0.0972724969962097,24.0,2008.0
550,(830.0610949198405-25.35856233040492j),(320.5919731458028-2.156616042057673j),(2.5333609104763766-0.2664363082553222j),(0.16336936287182746-0.1290039488717214j),(0.10536059625714796-0.0031989976154113177j),0.0752876188558989,0.10131281846755223,24.0,2008.0
552,(826.1465644836426-25.907597144444782j),(325.00728940963745-1.619410107533137j),(2.4854170125373263-0.2764530061933728j),(0.16563021109628778-0.12891736682556135j),(0.096891918046755-0.00284152487499633j),0.0732641449429155,0.09485788030578557,24.0,2008.0
554,(830.7195421854655-25.442215025424957j),(319.93944358825684-2.1557636161645255j),(2.536521228317949-0.2716853295217572j),(0.1600827764512591-0.12754038980579424j),(0.10138832256464801-0.003172363992395481j),0.07525091465096566,0.10263114150619053,24.0,2008.0
556,(826.5848401387533-26.053566217422485j),(324.32504320144653-1.171198566754659j),(2.49002174114811-0.2833337553821598j),(0.1651093023445849-0.12831557148729755j),(0.097504663774678-0.002870572329283148j),0.07295338594839133,0.09709171535624934,24.0,2008.0
558,(831.7929356892904-25.30639096101125j),(319.0960736274719-2.229052116473516j),(2.5501562831657107-0.26413986052469657j),(0.16151092242903464-0.12795649657934904j),(0.10501689036039726-0.0026733668294168706j),0.07579555842218386,0.10337622430701954,24.0,2008.0
560,(826.105598449707-26.026560922463734j),(324.74356985092163-1.299426108598709j),(2.484311526670099-0.27732567324600493j),(0.16496597708771998-0.13013837569410552j),(0.09956043117281282-0.00288033691421319j),0.07229989931673016,0.09726851617156725,24.0,2008.0
